portfolio_year,specification_label,cfo_t1_source,reference_sample_label,Ticker,Year,is_portfolio_year,CFO_lead1_scaled,CFO_lead1_analyst_scaled,CFO_lead1_pred_scaled
2013,analyst_cfo_hybrid,hybrid,,ALKb.CO,2008,False,0.09657914538038097,,0.09657914538038097
2013,analyst_cfo_hybrid,hybrid,,ALKb.CO,2009,False,0.09397746034024836,,0.09397746034024836
2013,analyst_cfo_hybrid,hybrid,,ALKb.CO,2010,False,0.1524547541526779,,0.1524547541526779
2013,analyst_cfo_hybrid,hybrid,,ALKb.CO,2011,False,0.028348732836455108,,0.028348732836455108
2013,analyst_cfo_hybrid,hybrid,,ALKb.CO,2012,False,0.04541431541431541,,0.04541431541431541
2013,analyst_cfo_hybrid,hybrid,,ASPO.HE,2008,False,0.06977418558736426,,0.06977418558736426
2013,analyst_cfo_hybrid,hybrid,,ASPO.HE,2009,False,0.039886618889720823,,0.039886618889720823
2013,analyst_cfo_hybrid,hybrid,,ASPO.HE,2010,False,0.0985939156227185,,0.0985939156227185
2013,analyst_cfo_hybrid,hybrid,,ASPO.HE,2011,False,0.035275925906109215,,0.035275925906109215
2013,analyst_cfo_hybrid,hybrid,,ASPO.HE,2012,False,0.05738165006036919,,0.05738165006036919
2013,analyst_cfo_hybrid,hybrid,,ASSAb.ST,2008,False,0.135973053380773,,0.135973053380773
2013,analyst_cfo_hybrid,hybrid,,ASSAb.ST,2009,False,0.12922725604403087,,0.12922725604403087
2013,analyst_cfo_hybrid,hybrid,,ASSAb.ST,2010,False,0.12504420240450248,,0.12504420240450248
2013,analyst_cfo_hybrid,hybrid,,ASSAb.ST,2011,False,0.11734797212007747,,0.11734797212007747
2013,analyst_cfo_hybrid,hybrid,,ASSAb.ST,2012,False,0.11246598358883349,,0.11246598358883349
2013,analyst_cfo_hybrid,hybrid,,ATCOa.ST,2008,False,0.20958835647754986,,0.20958835647754986
2013,analyst_cfo_hybrid,hybrid,,ATCOa.ST,2009,False,0.14908108350988036,,0.14908108350988036
2013,analyst_cfo_hybrid,hybrid,,ATCOa.ST,2010,False,0.12426317205290818,,0.12426317205290818
2013,analyst_cfo_hybrid,hybrid,,ATCOa.ST,2011,False,0.18501182530361274,,0.18501182530361274
2013,analyst_cfo_hybrid,hybrid,,ATCOa.ST,2012,False,0.15945515838708088,,0.15945515838708088
2013,analyst_cfo_hybrid,hybrid,,ATEA.OL,2008,False,0.09682341887290344,,0.09682341887290344
2013,analyst_cfo_hybrid,hybrid,,ATEA.OL,2009,False,0.07583447009613457,,0.07583447009613457
2013,analyst_cfo_hybrid,hybrid,,ATEA.OL,2010,False,0.12445438218818018,,0.12445438218818018
2013,analyst_cfo_hybrid,hybrid,,ATEA.OL,2011,False,0.08183947414813508,,0.08183947414813508
2013,analyst_cfo_hybrid,hybrid,,ATEA.OL,2012,False,0.08723344780768309,,0.08723344780768309
2013,analyst_cfo_hybrid,hybrid,,ATRAV.HE,2008,False,0.05686921157945345,,0.05686921157945345
2013,analyst_cfo_hybrid,hybrid,,ATRAV.HE,2009,False,0.035504961492780734,,0.035504961492780734
2013,analyst_cfo_hybrid,hybrid,,ATRAV.HE,2010,False,0.04405394300719955,,0.04405394300719955
2013,analyst_cfo_hybrid,hybrid,,ATRAV.HE,2011,False,0.08801519492887576,,0.08801519492887576
2013,analyst_cfo_hybrid,hybrid,,ATRAV.HE,2012,False,0.08730381289273575,,0.08730381289273575
2013,analyst_cfo_hybrid,hybrid,,ATRLJb.ST,2008,False,0.028520188016741627,,0.028520188016741627
2013,analyst_cfo_hybrid,hybrid,,ATRLJb.ST,2009,False,0.033209426503962476,,0.033209426503962476
2013,analyst_cfo_hybrid,hybrid,,ATRLJb.ST,2010,False,0.03207689025257554,,0.03207689025257554
2013,analyst_cfo_hybrid,hybrid,,ATRLJb.ST,2011,False,0.037128234049906436,,0.037128234049906436
2013,analyst_cfo_hybrid,hybrid,,ATRLJb.ST,2012,False,0.03678955062804415,,0.03678955062804415
2013,analyst_cfo_hybrid,hybrid,,AUSS.OL,2008,False,0.135424765542583,,0.135424765542583
2013,analyst_cfo_hybrid,hybrid,,AUSS.OL,2009,False,0.13080735881243752,,0.13080735881243752
2013,analyst_cfo_hybrid,hybrid,,AUSS.OL,2010,False,0.058395090204890844,,0.058395090204890844
2013,analyst_cfo_hybrid,hybrid,,AUSS.OL,2011,False,0.04770483771449565,,0.04770483771449565
2013,analyst_cfo_hybrid,hybrid,,AUSS.OL,2012,False,0.07736727495846431,,0.07736727495846431
2013,analyst_cfo_hybrid,hybrid,,AXFO.ST,2008,False,0.21206089738554038,,0.21206089738554038
2013,analyst_cfo_hybrid,hybrid,,AXFO.ST,2009,False,0.1857990189285364,,0.1857990189285364
2013,analyst_cfo_hybrid,hybrid,,AXFO.ST,2010,False,0.19197204315580865,,0.19197204315580865
2013,analyst_cfo_hybrid,hybrid,,AXFO.ST,2011,False,0.23795798479101196,,0.23795798479101196
2013,analyst_cfo_hybrid,hybrid,,AXFO.ST,2012,False,0.19553548884550956,,0.19553548884550956
2013,analyst_cfo_hybrid,hybrid,,AZN.ST,2008,False,0.2512736541924886,,0.2512736541924886
2013,analyst_cfo_hybrid,hybrid,,AZN.ST,2009,False,0.20027505552650648,,0.20027505552650648
2013,analyst_cfo_hybrid,hybrid,,AZN.ST,2010,False,0.13588168830377448,,0.13588168830377448
2013,analyst_cfo_hybrid,hybrid,,AZN.ST,2011,False,0.12576246418407236,,0.12576246418407236
2013,analyst_cfo_hybrid,hybrid,,AZN.ST,2012,False,0.14178064560376827,,0.14178064560376827
2013,analyst_cfo_hybrid,hybrid,,BAKKA.OL,2009,False,0.2967549284612445,,0.2967549284612445
2013,analyst_cfo_hybrid,hybrid,,BAKKA.OL,2010,False,0.44428674288141473,,0.44428674288141473
2013,analyst_cfo_hybrid,hybrid,,BAKKA.OL,2011,False,0.15788329384049293,,0.15788329384049293
2013,analyst_cfo_hybrid,hybrid,,BAKKA.OL,2012,False,0.22006053359695826,,0.22006053359695826
2013,analyst_cfo_hybrid,hybrid,,BAVA.CO,2008,False,-0.2800610855765507,,-0.2800610855765507
2013,analyst_cfo_hybrid,hybrid,,BAVA.CO,2009,False,-0.1421730920318121,,-0.1421730920318121
2013,analyst_cfo_hybrid,hybrid,,BAVA.CO,2010,False,-0.2661153383382196,,-0.2661153383382196
2013,analyst_cfo_hybrid,hybrid,,BAVA.CO,2011,False,0.011246689078345251,,0.011246689078345251
2013,analyst_cfo_hybrid,hybrid,,BAVA.CO,2012,False,0.08625057738336857,,0.08625057738336857
2013,analyst_cfo_hybrid,hybrid,,BEIAb.ST,2008,False,0.18758243248240414,,0.18758243248240414
2013,analyst_cfo_hybrid,hybrid,,BEIAb.ST,2009,False,0.1942478989689786,,0.1942478989689786
2013,analyst_cfo_hybrid,hybrid,,BEIAb.ST,2010,False,0.19916524311853903,,0.19916524311853903
2013,analyst_cfo_hybrid,hybrid,,BEIAb.ST,2011,False,0.15945032354199148,,0.15945032354199148
2013,analyst_cfo_hybrid,hybrid,,BEIAb.ST,2012,False,0.18337252089231462,,0.18337252089231462
2013,analyst_cfo_hybrid,hybrid,,BEIJb.ST,2008,False,0.18938693036906074,,0.18938693036906074
2013,analyst_cfo_hybrid,hybrid,,BEIJb.ST,2009,False,0.04722147651006711,,0.04722147651006711
2013,analyst_cfo_hybrid,hybrid,,BEIJb.ST,2010,False,0.031253272065312664,,0.031253272065312664
2013,analyst_cfo_hybrid,hybrid,,BEIJb.ST,2011,False,0.03112403953656089,,0.03112403953656089
2013,analyst_cfo_hybrid,hybrid,,BEIJb.ST,2012,False,0.061824494210196396,,0.061824494210196396
2013,analyst_cfo_hybrid,hybrid,,BETSb.ST,2008,False,0.40411394233547115,,0.40411394233547115
2013,analyst_cfo_hybrid,hybrid,,BETSb.ST,2009,False,0.3100476330162455,,0.3100476330162455
2013,analyst_cfo_hybrid,hybrid,,BETSb.ST,2010,False,0.38385685095258976,,0.38385685095258976
2013,analyst_cfo_hybrid,hybrid,,BETSb.ST,2011,False,0.35079989091700187,,0.35079989091700187
2013,analyst_cfo_hybrid,hybrid,,BETSb.ST,2012,False,0.27395544659987214,,0.27395544659987214
2013,analyst_cfo_hybrid,hybrid,,BILL.ST,2008,False,0.08918961104223322,,0.08918961104223322
2013,analyst_cfo_hybrid,hybrid,,BILL.ST,2009,False,0.1522338435512468,,0.1522338435512468
2013,analyst_cfo_hybrid,hybrid,,BILL.ST,2010,False,0.14332960643131953,,0.14332960643131953
2013,analyst_cfo_hybrid,hybrid,,BILL.ST,2011,False,0.10709031556039172,,0.10709031556039172
2013,analyst_cfo_hybrid,hybrid,,BILL.ST,2012,False,0.10973185208979042,,0.10973185208979042
2013,analyst_cfo_hybrid,hybrid,,BIOGb.ST,2008,False,0.3807787472327126,,0.3807787472327126
2013,analyst_cfo_hybrid,hybrid,,BIOGb.ST,2009,False,0.40976299964626806,,0.40976299964626806
2013,analyst_cfo_hybrid,hybrid,,BIOGb.ST,2010,False,0.36641799743559855,,0.36641799743559855
2013,analyst_cfo_hybrid,hybrid,,BIOGb.ST,2011,False,1.3093897566291317,,1.3093897566291317
2013,analyst_cfo_hybrid,hybrid,,BIOGb.ST,2012,False,0.2065655091917129,,0.2065655091917129
2013,analyst_cfo_hybrid,hybrid,,BITTI.HE,2008,False,0.001887104783976163,,0.001887104783976163
2013,analyst_cfo_hybrid,hybrid,,BITTI.HE,2009,False,0.007621001246364769,,0.007621001246364769
2013,analyst_cfo_hybrid,hybrid,,BITTI.HE,2010,False,0.035750539133465487,,0.035750539133465487
2013,analyst_cfo_hybrid,hybrid,,BITTI.HE,2011,False,0.05444102939514154,,0.05444102939514154
2013,analyst_cfo_hybrid,hybrid,,BITTI.HE,2012,False,0.2910595314850634,,0.2910595314850634
2013,analyst_cfo_hybrid,hybrid,,BMAX.ST,2009,False,0.12859709256830482,,0.12859709256830482
2013,analyst_cfo_hybrid,hybrid,,BMAX.ST,2010,False,0.05827728579140101,,0.05827728579140101
2013,analyst_cfo_hybrid,hybrid,,BMAX.ST,2011,False,0.1274275108935392,,0.1274275108935392
2013,analyst_cfo_hybrid,hybrid,,BMAX.ST,2012,False,0.11140644788944641,,0.11140644788944641
2013,analyst_cfo_hybrid,hybrid,,BOL.ST,2008,False,0.13134385899389786,,0.13134385899389786
2013,analyst_cfo_hybrid,hybrid,,BOL.ST,2009,False,0.1934288291023917,,0.1934288291023917
2013,analyst_cfo_hybrid,hybrid,,BOL.ST,2010,False,0.12103029015702761,,0.12103029015702761
2013,analyst_cfo_hybrid,hybrid,,BOL.ST,2011,False,0.1502674282259525,,0.1502674282259525
2013,analyst_cfo_hybrid,hybrid,,BOL.ST,2012,False,0.09450034309934167,,0.09450034309934167
2013,analyst_cfo_hybrid,hybrid,,BRGB.OL,2010,False,0.15325232308791994,,0.15325232308791994
2013,analyst_cfo_hybrid,hybrid,,BRGB.OL,2011,False,0.1527161862527716,,0.1527161862527716
2013,analyst_cfo_hybrid,hybrid,,BRGB.OL,2012,False,0.14773206010391798,,0.14773206010391798
2013,analyst_cfo_hybrid,hybrid,,CARLb.CO,2008,False,0.12722639423373341,,0.12722639423373341
2013,analyst_cfo_hybrid,hybrid,,CARLb.CO,2009,False,0.07050679005687206,,0.07050679005687206
2013,analyst_cfo_hybrid,hybrid,,CARLb.CO,2010,False,0.061324834878418784,,0.061324834878418784
2013,analyst_cfo_hybrid,hybrid,,CARLb.CO,2011,False,0.06512376934584214,,0.06512376934584214
2013,analyst_cfo_hybrid,hybrid,,CARLb.CO,2012,False,0.055866468221809434,,0.055866468221809434
2013,analyst_cfo_hybrid,hybrid,,CAST.ST,2008,False,0.032851582431659,,0.032851582431659
2013,analyst_cfo_hybrid,hybrid,,CAST.ST,2009,False,0.040750721505267304,,0.040750721505267304
2013,analyst_cfo_hybrid,hybrid,,CAST.ST,2010,False,0.043788805178704565,,0.043788805178704565
2013,analyst_cfo_hybrid,hybrid,,CAST.ST,2011,False,0.03745716521222484,,0.03745716521222484
2013,analyst_cfo_hybrid,hybrid,,CAST.ST,2012,False,0.040682077836076434,,0.040682077836076434
2013,analyst_cfo_hybrid,hybrid,,CTY1S.HE,2008,False,0.02928729879999838,,0.02928729879999838
2013,analyst_cfo_hybrid,hybrid,,CTY1S.HE,2009,False,0.008035781972557046,,0.008035781972557046
2013,analyst_cfo_hybrid,hybrid,,CTY1S.HE,2010,False,0.027434032229757235,,0.027434032229757235
2013,analyst_cfo_hybrid,hybrid,,CTY1S.HE,2011,False,0.023160550473739674,,0.023160550473739674
2013,analyst_cfo_hybrid,hybrid,,CTY1S.HE,2012,False,0.021914864942544004,,0.021914864942544004
2013,analyst_cfo_hybrid,hybrid,,DEMANT.CO,2008,False,0.24594664709031802,,0.24594664709031802
2013,analyst_cfo_hybrid,hybrid,,DEMANT.CO,2009,False,0.17293781716616025,,0.17293781716616025
2013,analyst_cfo_hybrid,hybrid,,DEMANT.CO,2010,False,0.23589359286134695,,0.23589359286134695
2013,analyst_cfo_hybrid,hybrid,,DEMANT.CO,2011,False,0.16978175758107342,,0.16978175758107342
2013,analyst_cfo_hybrid,hybrid,,DEMANT.CO,2012,False,0.16179892534924945,,0.16179892534924945
2013,analyst_cfo_hybrid,hybrid,,DFDS.CO,2008,False,0.07034995563575086,,0.07034995563575086
2013,analyst_cfo_hybrid,hybrid,,DFDS.CO,2009,False,0.07808859157844346,,0.07808859157844346
2013,analyst_cfo_hybrid,hybrid,,DFDS.CO,2010,False,0.10490757634070265,,0.10490757634070265
2013,analyst_cfo_hybrid,hybrid,,DFDS.CO,2011,False,0.05967298392987845,,0.05967298392987845
2013,analyst_cfo_hybrid,hybrid,,DFDS.CO,2012,False,0.11238698202799,,0.11238698202799
2013,analyst_cfo_hybrid,hybrid,,DIGIA.HE,2008,False,0.1319858423749528,,0.1319858423749528
2013,analyst_cfo_hybrid,hybrid,,DIGIA.HE,2009,False,0.07306056618638859,,0.07306056618638859
2013,analyst_cfo_hybrid,hybrid,,DIGIA.HE,2010,False,0.07512894045295447,,0.07512894045295447
2013,analyst_cfo_hybrid,hybrid,,DIGIA.HE,2011,False,0.18888628429875634,,0.18888628429875634
2013,analyst_cfo_hybrid,hybrid,,DIGIA.HE,2012,False,0.05585637353489366,,0.05585637353489366
2013,analyst_cfo_hybrid,hybrid,,DIOS.ST,2008,False,0.019719945938059993,,0.019719945938059993
2013,analyst_cfo_hybrid,hybrid,,DIOS.ST,2009,False,0.009234453789908326,,0.009234453789908326
2013,analyst_cfo_hybrid,hybrid,,DIOS.ST,2010,False,0.03732118596659474,,0.03732118596659474
2013,analyst_cfo_hybrid,hybrid,,DIOS.ST,2011,False,0.03594903789549788,,0.03594903789549788
2013,analyst_cfo_hybrid,hybrid,,DIOS.ST,2012,False,0.029061292487100578,,0.029061292487100578
2013,analyst_cfo_hybrid,hybrid,,DNO.OL,2008,False,-0.010436013089236758,,-0.010436013089236758
2013,analyst_cfo_hybrid,hybrid,,DNO.OL,2009,False,0.1101816769697415,,0.1101816769697415
2013,analyst_cfo_hybrid,hybrid,,DNO.OL,2010,False,0.17970179149932042,,0.17970179149932042
2013,analyst_cfo_hybrid,hybrid,,DNO.OL,2011,False,0.30353238982855824,,0.30353238982855824
2013,analyst_cfo_hybrid,hybrid,,DNO.OL,2012,False,0.25685705535502024,,0.25685705535502024
2013,analyst_cfo_hybrid,hybrid,,DSV.CO,2008,False,0.0826301869018597,,0.0826301869018597
2013,analyst_cfo_hybrid,hybrid,,DSV.CO,2009,False,0.06421789652939237,,0.06421789652939237
2013,analyst_cfo_hybrid,hybrid,,DSV.CO,2010,False,0.07979287062458332,,0.07979287062458332
2013,analyst_cfo_hybrid,hybrid,,DSV.CO,2011,False,0.06940085932327246,,0.06940085932327246
2013,analyst_cfo_hybrid,hybrid,,DSV.CO,2012,False,0.08065736207824506,,0.08065736207824506
2013,analyst_cfo_hybrid,hybrid,,EAST9.ST,2008,False,-0.00442030877299947,,-0.00442030877299947
2013,analyst_cfo_hybrid,hybrid,,EAST9.ST,2009,False,0.007900846062941166,,0.007900846062941166
2013,analyst_cfo_hybrid,hybrid,,EAST9.ST,2010,False,-0.023392751564376885,,-0.023392751564376885
2013,analyst_cfo_hybrid,hybrid,,EAST9.ST,2011,False,-0.0020436319737863243,,-0.0020436319737863243
2013,analyst_cfo_hybrid,hybrid,,EAST9.ST,2012,False,-0.001736585484331263,,-0.001736585484331263
2013,analyst_cfo_hybrid,hybrid,,ELISA.HE,2008,False,0.2035297361044338,,0.2035297361044338
2013,analyst_cfo_hybrid,hybrid,,ELISA.HE,2009,False,0.1649655811380304,,0.1649655811380304
2013,analyst_cfo_hybrid,hybrid,,ELISA.HE,2010,False,0.19267838929872744,,0.19267838929872744
2013,analyst_cfo_hybrid,hybrid,,ELISA.HE,2011,False,0.16608854647216914,,0.16608854647216914
2013,analyst_cfo_hybrid,hybrid,,ELISA.HE,2012,False,0.20061518052102673,,0.20061518052102673
2013,analyst_cfo_hybrid,hybrid,,ELUXb.ST,2008,False,0.1130709961611658,,0.1130709961611658
2013,analyst_cfo_hybrid,hybrid,,ELUXb.ST,2009,False,0.10401154201959056,,0.10401154201959056
2013,analyst_cfo_hybrid,hybrid,,ELUXb.ST,2010,False,0.0760636988150979,,0.0760636988150979
2013,analyst_cfo_hybrid,hybrid,,ELUXb.ST,2011,False,0.09356025118171002,,0.09356025118171002
2013,analyst_cfo_hybrid,hybrid,,ELUXb.ST,2012,False,0.061550717664602225,,0.061550717664602225
2013,analyst_cfo_hybrid,hybrid,,EMBLA.CO,2008,False,0.14816732296847135,,0.14816732296847135
2013,analyst_cfo_hybrid,hybrid,,EMBLA.CO,2009,False,0.06168820391832441,,0.06168820391832441
2013,analyst_cfo_hybrid,hybrid,,EMBLA.CO,2010,False,0.07567248087139192,,0.07567248087139192
2013,analyst_cfo_hybrid,hybrid,,EMBLA.CO,2011,False,0.09563561616049071,,0.09563561616049071
2013,analyst_cfo_hybrid,hybrid,,EMBLA.CO,2012,False,0.11512565730257238,,0.11512565730257238
2013,analyst_cfo_hybrid,hybrid,,EQNR.OL,2008,False,0.13753954977505697,,0.13753954977505697
2013,analyst_cfo_hybrid,hybrid,,EQNR.OL,2009,False,0.14917441938847242,,0.14917441938847242
2013,analyst_cfo_hybrid,hybrid,,EQNR.OL,2010,False,0.19728051299564656,,0.19728051299564656
2013,analyst_cfo_hybrid,hybrid,,EQNR.OL,2011,False,0.18131595722076635,,0.18131595722076635
2013,analyst_cfo_hybrid,hybrid,,EQNR.OL,2012,False,0.1304571796522859,,0.1304571796522859
2013,analyst_cfo_hybrid,hybrid,,ERICb.ST,2008,False,0.08754718201325538,,0.08754718201325538
2013,analyst_cfo_hybrid,hybrid,,ERICb.ST,2009,False,0.09452745176542286,,0.09452745176542286
2013,analyst_cfo_hybrid,hybrid,,ERICb.ST,2010,False,0.03725566500846293,,0.03725566500846293
2013,analyst_cfo_hybrid,hybrid,,ERICb.ST,2011,False,0.07763288197857372,,0.07763288197857372
2013,analyst_cfo_hybrid,hybrid,,ERICb.ST,2012,False,0.06557348006722097,,0.06557348006722097
2013,analyst_cfo_hybrid,hybrid,,ETTE.HE,2008,False,0.027073818691979345,,0.027073818691979345
2013,analyst_cfo_hybrid,hybrid,,ETTE.HE,2009,False,0.025940479358767633,,0.025940479358767633
2013,analyst_cfo_hybrid,hybrid,,ETTE.HE,2010,False,0.10550538214168802,,0.10550538214168802
2013,analyst_cfo_hybrid,hybrid,,ETTE.HE,2011,False,0.1639008162160071,,0.1639008162160071
2013,analyst_cfo_hybrid,hybrid,,ETTE.HE,2012,False,0.026168154274100644,,0.026168154274100644
2013,analyst_cfo_hybrid,hybrid,,EXL1V.HE,2008,False,0.21182636008262068,,0.21182636008262068
2013,analyst_cfo_hybrid,hybrid,,EXL1V.HE,2009,False,0.1826764759067678,,0.1826764759067678
2013,analyst_cfo_hybrid,hybrid,,EXL1V.HE,2010,False,0.16223986409226043,,0.16223986409226043
2013,analyst_cfo_hybrid,hybrid,,EXL1V.HE,2011,False,0.13847302003708895,,0.13847302003708895
2013,analyst_cfo_hybrid,hybrid,,EXL1V.HE,2012,False,0.14843111170777548,,0.14843111170777548
2013,analyst_cfo_hybrid,hybrid,,FIA1S.HE,2008,False,-0.056315167443950175,,-0.056315167443950175
2013,analyst_cfo_hybrid,hybrid,,FIA1S.HE,2009,False,0.029905067137005845,,0.029905067137005845
2013,analyst_cfo_hybrid,hybrid,,FIA1S.HE,2010,False,0.020255628875940786,,0.020255628875940786
2013,analyst_cfo_hybrid,hybrid,,FIA1S.HE,2011,False,0.06250670280033206,,0.06250670280033206
2013,analyst_cfo_hybrid,hybrid,,FIA1S.HE,2012,False,0.06479173137066543,,0.06479173137066543
2013,analyst_cfo_hybrid,hybrid,,FLS.CO,2008,False,0.12070257568293234,,0.12070257568293234
2013,analyst_cfo_hybrid,hybrid,,FLS.CO,2009,False,0.055766607256163406,,0.055766607256163406
2013,analyst_cfo_hybrid,hybrid,,FLS.CO,2010,False,0.050006432592468,,0.050006432592468
2013,analyst_cfo_hybrid,hybrid,,FLS.CO,2011,False,0.06882699165833643,,0.06882699165833643
2013,analyst_cfo_hybrid,hybrid,,FLS.CO,2012,False,-0.0056742684195024646,,-0.0056742684195024646
2013,analyst_cfo_hybrid,hybrid,,FORTUM.HE,2008,False,0.11726304292741693,,0.11726304292741693
2013,analyst_cfo_hybrid,hybrid,,FORTUM.HE,2009,False,0.06363964564598863,,0.06363964564598863
2013,analyst_cfo_hybrid,hybrid,,FORTUM.HE,2010,False,0.07490090501818734,,0.07490090501818734
2013,analyst_cfo_hybrid,hybrid,,FORTUM.HE,2011,False,0.059193585250210956,,0.059193585250210956
2013,analyst_cfo_hybrid,hybrid,,FORTUM.HE,2012,False,0.06899815393544646,,0.06899815393544646
2013,analyst_cfo_hybrid,hybrid,,FSKRS.HE,2008,False,0.1192126023364085,,0.1192126023364085
2013,analyst_cfo_hybrid,hybrid,,FSKRS.HE,2009,False,0.0847609222273818,,0.0847609222273818
2013,analyst_cfo_hybrid,hybrid,,FSKRS.HE,2010,False,0.1066314660170176,,0.1066314660170176
2013,analyst_cfo_hybrid,hybrid,,FSKRS.HE,2011,False,0.09531397457703342,,0.09531397457703342
2013,analyst_cfo_hybrid,hybrid,,FSKRS.HE,2012,False,0.08946435252208143,,0.08946435252208143
2013,analyst_cfo_hybrid,hybrid,,GMAB.CO,2008,False,-0.15793608879090446,,-0.15793608879090446
2013,analyst_cfo_hybrid,hybrid,,GMAB.CO,2009,False,0.08569428571003944,,0.08569428571003944
2013,analyst_cfo_hybrid,hybrid,,GMAB.CO,2010,False,-0.18043867140273476,,-0.18043867140273476
2013,analyst_cfo_hybrid,hybrid,,GMAB.CO,2011,False,0.03374422041991965,,0.03374422041991965
2013,analyst_cfo_hybrid,hybrid,,GMAB.CO,2012,False,-0.0813833839728277,,-0.0813833839728277
2013,analyst_cfo_hybrid,hybrid,,GN.CO,2008,False,0.09032303814441629,,0.09032303814441629
2013,analyst_cfo_hybrid,hybrid,,GN.CO,2009,False,0.06639400592452999,,0.06639400592452999
2013,analyst_cfo_hybrid,hybrid,,GN.CO,2010,False,0.0806946474766236,,0.0806946474766236
2013,analyst_cfo_hybrid,hybrid,,GN.CO,2011,False,0.3077617625448258,,0.3077617625448258
2013,analyst_cfo_hybrid,hybrid,,GN.CO,2012,False,0.09757632252371386,,0.09757632252371386
2013,analyst_cfo_hybrid,hybrid,,GSFG.OL,2008,False,0.021979567736258268,,0.021979567736258268
2013,analyst_cfo_hybrid,hybrid,,GSFG.OL,2009,False,0.17733680216478936,,0.17733680216478936
2013,analyst_cfo_hybrid,hybrid,,GSFG.OL,2010,False,0.05649209304765151,,0.05649209304765151
2013,analyst_cfo_hybrid,hybrid,,GSFG.OL,2011,False,0.04922859498292309,,0.04922859498292309
2013,analyst_cfo_hybrid,hybrid,,GSFG.OL,2012,False,0.07692643400590622,,0.07692643400590622
2013,analyst_cfo_hybrid,hybrid,,HEX.OL,2008,False,0.1832668797574719,,0.1832668797574719
2013,analyst_cfo_hybrid,hybrid,,HEX.OL,2009,False,0.053463701431492844,,0.053463701431492844
2013,analyst_cfo_hybrid,hybrid,,HEX.OL,2010,False,0.14082495875206238,,0.14082495875206238
